2024-06-15 09:40:20,餐饮美食,美团,zxp***@meituan.com,美团订单-24061511100300001308997922999549,支出,7.90,工商银行储蓄卡(1845),交易成功,2024061522001472631456810956	,20240615094015U17889783440005158	,,
2024-06-14 23:16:26,爱车养车,国网智慧车联网技术有限公司,gwd***@126.com,充值,支出,2.00,工商银行储蓄卡(1845),交易成功,2024061422001472631456796638	,202406000319826848	,,
2024-06-14 22:39:02,爱车养车,国网智慧车联网技术有限公司,gwd***@126.com,充值,支出,4.00,工商银行储蓄卡(1845),交易成功,2024061422001472631453817255	,202406000319805605	,,
2024-06-14 07:04:30,餐饮美食,美团,zxp***@meituan.com,美团订单-24061411100300001308820262707549,支出,7.90,工商银行储蓄卡(1845),交易成功,2024061422001472631450802678	,20240614070425U01681551524828602	,,
2024-06-13 12:05:59,餐饮美食,美团,zxp***@meituan.com,美团订单-24061311100300001308707367092549,支出,26.80,工商银行储蓄卡(1845),交易成功,2024061322001472631447700019	,20240613120553U36730034094615770	,,
2024-06-13 07:02:12,餐饮美食,美团,zxp***@meituan.com,美团订单-24061311100300001308663805686549,支出,7.90,工商银行储蓄卡(1845),交易成功,2024061322001472631446503430	,20240613070206U71868793693793783	,,
2024-06-12 15:54:59,餐饮美食,美团,zxp***@meituan.com,美团订单-24061211100300001308583581921549,支出,7.40,工商银行储蓄卡(1845),交易成功,2024061222001472631446567644	,20240612155453U89138723267226775	,,
2024-06-12 12:08:01,餐饮美食,*艳,159******15,收钱码收款,支出,16.00,工商银行储蓄卡(1845),交易成功,2024061222001472631443889488	,17181652811612733972639	,,
2024-06-12 07:09:40,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240612-00260709(001),支出,8.50,工商银行储蓄卡(1845),交易成功,2024061222001472631441658403	,08980605202710925030090675386380	,,
2024-06-11 12:29:33,日用百货,便利森便利店,823***@qq.com,商品,支出,7.00,工商银行储蓄卡(1845),交易成功,2024061122001472631436373251	,HMDF4AS2203170158471718080172672202	,,
2024-06-11 12:05:21,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,支出,16.00,工商银行储蓄卡(1845),交易成功,2024061122001472631439298012	,17180787208612733972639	,,
2024-06-11 08:25:07,转账红包,支付宝小荷包(梁栋的小荷包),/,支付宝小荷包-转入,支出,1000.00,工商银行储蓄卡(1845),交易成功,20240611020070011500630082007046	,2088050296431048|9d92006a-136f-9fb0-6e22-4888cb2c0e67	,,
2024-06-10 18:28:46,餐饮美食,美团,zxp***@meituan.com,美团订单-24061011100300001308297693971549,支出,7.90,工商银行储蓄卡(1845),交易成功,2024061022001472631436721795	,20240610182838U28272610550965789	,,
2024-06-10 12:26:53,数码电器,闪魔**店,sha***@126.com,【狂欢价】闪魔适用红米note10pro钢化膜note11pro手机适用小米redmi note11tpro+保护n,不计收支,15.52,亲情卡(老婆(刘丞)),交易成功,2024061022001172631432609783	,T200P2186160672223652554	,,
2024-06-08 18:35:07,餐饮美食,好再来饭店,130******22,收钱码收款,不计收支,74.00,亲情卡(老婆(刘丞)),交易成功,2024060822001472631423907594	,17178429054612733972639	,,
2024-06-08 08:45:19,日用百货,彩妆**店,131******82,金莱雅抽纸大包家用实惠装加厚加量木浆可湿水面巾纸餐巾纸手纸巾,支出,0.33,余额宝,交易成功,2024060822001172631422630047	,T200P2183963268292652554	,,
2024-06-08 07:15:20,退款,梓妍**贸,116***@qq.com,退款-帮宝适黑金帮纸尿裤NB54/S46/M38/L32/XL29片婴儿尿不湿超柔薄透,不计收支,83.00,亲情卡(老婆(刘丞)),退款成功,2024060822001172631421087372_2184088335694652554	,T200P2184088335694652554	,,
2024-06-08 07:15:05,母婴亲子,梓妍**贸,116***@qq.com,帮宝适黑金帮纸尿裤NB54/S46/M38/L32/XL29片婴儿尿不湿超柔薄透,不计收支,83.00,亲情卡(老婆(刘丞)),交易关闭,2024060822001172631421087372	,T200P2184088335694652554	,,
2024-06-07 12:18:20,餐饮美食,美团,zxp***@meituan.com,美团订单-24060711100300001307654594355549,不计收支,7.90,亲情卡(老婆(刘丞)),交易成功,2024060722001472631420219083	,20240607121813U24445615474142976	,,
2024-06-07 11:59:00,餐饮美食,鹏成餐饮管理,/,头份便当,不计收支,20.00,亲情卡(老婆(刘丞)),交易成功,2024060722001472631419796853	,971266000048290000J2024060711590002870950835632N	,,
2024-06-07 07:25:45,退款,美团,zxp***@meituan.com,退款-美团订单-24060711100300001307610931786549,不计收支,7.90,工商银行储蓄卡(1845),退款成功,2024060722001472631414454452_20240607000000022000000039158626	,20240607070715U41887768863269375	,,
2024-06-07 07:14:26,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240607-00380714(001),支出,8.50,工商银行储蓄卡(1845),交易成功,2024060722001472631415631723	,08980605202710921408615112308766	,,
2024-06-07 07:07:21,餐饮美食,美团,zxp***@meituan.com,美团订单-24060711100300001307610931786549,支出,7.90,工商银行储蓄卡(1845),交易关闭,2024060722001472631414454452	,20240607070715U41887768863269375	,,
2024-06-07 07:06:45,退款,美团,zxp***@meituan.com,退款-美团订单-24060711100300001307611263655549,不计收支,7.40,亲情卡(老婆(刘丞)),退款成功,2024060722001472631416936248_20240607000000022000000039143382	,20240607070448U35533144761244322	,,
2024-06-07 07:04:54,餐饮美食,美团,zxp***@meituan.com,美团订单-24060711100300001307611263655549,不计收支,7.40,亲情卡(老婆(刘丞)),交易关闭,2024060722001472631416936248	,20240607070448U35533144761244322	,,
2024-06-06 12:25:23,日用百货,便利森便利店,823***@qq.com,商品,不计收支,4.00,亲情卡(老婆(刘丞)),交易成功,2024060622001472631413316308	,HMDF4AS2203170158471717647921198546	,,
2024-06-06 12:02:38,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,不计收支,15.98,亲情卡(老婆(刘丞))&红包,交易成功,2024060622001472631414207277	,17176465578612733972639	,,
2024-06-06 07:24:05,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240606-00590723(001),支出,6.00,工商银行储蓄卡(1845),交易成功,2024060622001472631411329764	,08980605202710920688692854048834	,,
2024-06-06 07:10:53,餐饮美食,美团,zxp***@meituan.com,美团订单-24060611100300001307461012681549,不计收支,7.90,亲情卡(老婆(刘丞)),交易成功,2024060622001472631410816035	,20240606071045U26381990340271990	,,
2024-06-05 16:39:04,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,不计收支,11.90,亲情卡(老婆(刘丞)),交易成功,2024060522001472631410024446	,551563681988	,,
2024-06-05 12:02:19,餐饮美食,海大炸鸡咖喱饭,hzh***@gmail.com,收钱码收款,不计收支,18.00,亲情卡(老婆(刘丞)),交易成功,2024060522001472631409516213	,17175601386612733972639	,,
2024-06-01 00:03:16,爱车养车,佛山**司,c2m***@service.aliyun.com,创意汽车临时停车牌二维码挪车牌车内电话移车卡装饰贴纸号码手机,支出,2.95,工商银行储蓄卡(1845),交易成功,2024060122001172631444293161	,T200P2176042621900652554	,,
2024-05-31 20:50:09,爱车养车,be**a,ben***@yahoo.com.cn,翻毛皮汽车腿部靠垫膝盖垫腿靠汽车车载记忆棉支撑腿托通用品大全,支出,27.51,云闪付-中国银行(4642),交易成功,2024053122001172631442652026	,T200P2174810055798652554	,,
2024-05-31 20:50:09,数码电器,香蕉**店,772***@qq.com,【狂欢价】香蕉猫广电无线WiFi四网通可插卡高速设备上网宝便携式户外热点家庭插电现货广电无线WiFi,支出,49.35,云闪付-中国银行(4642),交易成功,2024053122001172631442890420	,T200P2174810055797652554	,,
2024-05-31 20:50:09,母婴亲子,路途**店,lut***@163.com,【狂欢价】路途乐乐智儿童安全座椅汽车用婴儿宝宝车载0-4-12岁iSize360旋转,支出,2355.42,云闪付-中国银行(4642),交易成功,2024053122001172631443008479	,T200P2174810055796652554	,,
2024-05-31 20:50:09,爱车养车,冉境**店,hfj***@tom.com,【狂欢价】比亚迪驱逐舰05汽车座椅套专用坐垫四季荣耀版汽车座套半包座垫 等多件,支出,273.37,云闪付-中国银行(4642),交易成功,2024053122001172631443010127	,T200P2174810055801652554	,,
2024-05-31 20:50:09,爱车养车,膜佳**店,195***@163.com,【狂欢价】比亚迪驱逐舰05屏幕钢化膜汽车用品内饰膜中控贴膜专用配件改装件,支出,29.47,云闪付-中国银行(4642),交易成功,2024053122001172631443020243	,T200P2174810055799652554	,,
2024-05-31 20:50:09,家居家装,斯奈**店,bz_***@126.com,车门把手套车型通用冬季毛绒汽车门拉手套车内拉手保护套顶拉手套,支出,14.83,云闪付-中国银行(4642),交易成功,2024053122001172631445469488	,T200P2174810055800652554	,,
2024-05-30 07:44:01,母婴亲子,路途**店,lut***@163.com,路途乐乐智儿童安全座椅汽车用婴儿宝宝车载0-4-12岁iSize360旋转 等多件,不计收支,2388.00,,交易关闭,2024053022001172631439389068	,T200P2173223029332652554	,,
2024-05-27 11:58:42,餐饮美食,鹏成餐饮管理,/,鱼跃鸡公煲,不计收支,17.00,亲情卡(老婆(刘丞)),交易成功,2024052722001472631419931801	,561266000048290000J2024052711584202308501082989N	,,
2024-05-27 07:13:29,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240527-00270712(001),不计收支,8.50,亲情卡(老婆(刘丞)),交易成功,2024052722001472631418663256	,08980605202710913435599254505501	,,
2024-05-25 10:39:22,餐饮美食,美团,zxp***@meituan.com,美团订单-24052511100300001305568028999549,不计收支,9.40,亲情卡(老婆(刘丞)),交易成功,2024052522001472631411280409	,20240525103915U64956550513912534	,,
2024-05-25 10:38:39,餐饮美食,美团,zxp***@meituan.com,美团订单-24052511100300001305567706824549,不计收支,7.90,亲情卡(老婆(刘丞)),交易成功,2024052522001472631409794624	,20240525103832U63168518022543685	,,
2024-05-18 08:52:30,母婴亲子,la**9,lin***@163.com,帮宝适黑金帮纸尿裤s m婴儿拉拉裤xl xxl超薄透气尿不湿肌之奢宠L,支出,83.00,云闪付-中国银行(4642),交易成功,2024051822001172631429837051	,T200P2155816344046652554	,,
2024-05-17 17:57:14,餐饮美食,美团,zxp***@meituan.com,美团订单-24051711100300001304336911854549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024051722001472631427268074	,20240517175708U75969856717231013	,,
2024-05-17 12:00:18,餐饮美食,鹏成餐饮管理,/,鱼跃鸡公煲,不计收支,17.00,亲情卡(老婆(刘丞)),交易成功,2024051722001472631419528011	,651266000048290000J2024051712001702930734416695N	,,
2024-05-17 07:15:39,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240517-00360715(001),不计收支,8.50,亲情卡(老婆(刘丞)),交易成功,2024051722001472631417560169	,08980605202710906188931538931715	,,
2024-05-16 12:01:16,餐饮美食,鹏成餐饮管理,/,头份便当,不计收支,20.00,亲情卡(老婆(刘丞)),交易成功,2024051622001472631413559202	,301266000048290000J2024051612011602182235072416N	,,
2024-05-16 07:34:46,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240516-01180734(001),不计收支,10.00,亲情卡(老婆(刘丞)),交易成功,2024051622001472631415784639	,08980605202710905473782565740591	,,
2024-05-16 07:26:48,餐饮美食,美团,zxp***@meituan.com,美团订单-24051611100300001304103768479549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024051622001472631416103072	,20240516072642U65289990513866195	,,
2024-05-15 12:01:25,餐饮美食,鹏成餐饮管理,/,鱼跃鸡公煲,不计收支,17.00,亲情卡(老婆(刘丞)),交易成功,2024051522001472631410358584	,691266000048290000J2024051512012402995827196741N	,,
2024-05-12 18:27:51,餐饮美食,美团,zxp***@meituan.com,美团订单-24051211100300001303620577916549,支出,7.59,工商银行储蓄卡(1845),交易成功,2024051222001472631454259422	,20240512182745U33630429553275630	,,
2024-05-12 15:45:07,退款,韩姗**2,lyl***@163.com,退款-婴儿床螺丝配件通用好孩子笑巴喜小龙哈彼整套螺丝包脚轮卡扣板托,不计收支,28.22,亲情卡(老婆(刘丞)),退款成功,2024051222001172631451017166_2149637594633652554_155906438175655425	,T200P2149637594633652554	,,
2024-05-12 12:35:47,家居家装,韩姗**2,lyl***@163.com,婴儿床螺丝配件通用好孩子笑巴喜小龙哈彼整套螺丝包脚轮卡扣板托,不计收支,28.22,亲情卡(老婆(刘丞)),交易关闭,2024051222001172631451017166	,T200P2149637594633652554	,,
2024-05-12 11:32:22,餐饮美食,美团,zxp***@meituan.com,美团订单-24051211100300001303541199130549,支出,7.59,工商银行储蓄卡(1845),交易成功,2024051222001472631454074311	,20240512113217U88037460337655266	,,
2024-05-11 16:36:36,退款,美团,zxp***@meituan.com,退款-美团订单-24051111100300001303418527064549,不计收支,9.90,工商银行储蓄卡(1845),退款成功,2024051122001472631448757028_20240511000000022000000010285025	,20240511163511U26459966218918194	,,
2024-05-11 16:35:19,餐饮美食,美团,zxp***@meituan.com,美团订单-24051111100300001303418527064549,支出,9.90,工商银行储蓄卡(1845),交易关闭,2024051122001472631448757028	,20240511163511U26459966218918194	,,
2024-05-11 09:18:47,餐饮美食,美团,zxp***@meituan.com,美团订单-24051111100300001303349663005549,不计收支,220.00,亲情卡(老婆(刘丞)),交易成功,2024051122001472631448714184	,20240511091842U27874189845958514	,,
2024-05-10 06:54:06,餐饮美食,美团,zxp***@meituan.com,美团订单-24051011100300001303193156903549,支出,7.59,工商银行储蓄卡(1845),交易成功,2024051022001472631436158958	,20240510065358U39705089270746733	,,
2024-05-09 17:50:07,充值缴费,大连市联合收费处,/,电费-*栋,支出,200.00,工商银行储蓄卡(1845),交易成功,2024050900003001630003727284	,84006051	,,
2024-05-05 13:11:11,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024050522001172631417740176	,13130600724050564512133389135	,,
2024-05-05 13:10:43,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024050522001172631415615152	,13130600724050563209924389135	,,
2024-05-01 18:40:39,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024050122001172631458564580	,13180600724050185292492389135	,,
2024-05-01 18:40:27,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024050122001172631459801408	,13180600724050117075185389135	,,
2024-05-01 12:04:34,餐饮美食,彤德莱,cwz***@tongdelai.cn,91210231MA7F3E0G9A,支出,201.70,工商银行储蓄卡(1845),交易成功,2024050122001472631456266666	,10171453627336573310072	,,
2024-04-30 18:29:34,日用百货,大连高新区众信便利店,/,1260,支出,12.47,工商银行储蓄卡(1845)&红包,交易成功,2024043022001472631451819793	,4820160923019582211301202404303107861456	,,
2024-04-30 18:27:53,餐饮美食,大连市鹏鹏每日生鲜店,/,大连市鹏鹏每日生鲜店,支出,9.60,工商银行储蓄卡(1845),交易成功,2024043022001472631456107813	,061266000048180000T6712859011240430182753453001	,,
2024-04-30 18:24:48,餐饮美食,高新区湉湉熟食店,/,tradeDesc,支出,25.90,工商银行储蓄卡(1845),交易成功,2024043022001472631452267359	,88126600004836000083620240430388620676	,,
2024-04-30 11:53:25,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,C武酱排骨饭段-扫码付-YY0015001511-240430-00171153(001),支出,20.00,工商银行储蓄卡(1845),交易成功,2024043022001472631451479772	,08980605202710894007549362344004	,,
2024-04-29 06:58:39,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024042922001172631449169858	,13060600724042997154241389135	,,
2024-04-29 06:58:26,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,余额宝,交易成功,2024042922001172631448895843	,13060600724042922684381389135	,,
2024-04-28 12:09:27,餐饮美食,海大炸鸡咖喱饭,hzh***@gmail.com,收钱码收款,支出,17.85,工商银行储蓄卡(1845)&红包,交易成功,2024042822001472631443302663	,17142773678612733972639	,,
2024-04-28 11:25:56,投资理财,余额宝,xia***@ccbfund.cn,余额宝-自动转入,不计收支,2.33,账户余额,交易成功,20240428019130101000630058810779	,20240428009130501000630066253602	,,
2024-04-28 07:10:51,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240428-00170710(001),支出,9.67,账户余额&红包&现金抵价券,交易成功,2024042822001472631443737211	,08980605202710892415779142842399	,,
2024-04-27 23:19:29,爱车养车,保佳**店,133***@qq.com,【活动价】23款丰田荣放RAV4威兰达皇冠陆放汉兰达油箱盖密封胶圈防尘条改装,支出,20.75,工商银行储蓄卡(1845),交易成功,2024042722001172631441808467	,T200P2134222537232652554	,,
2024-04-27 21:42:09,保险,国泰财产保险有限责任公司,/,保险理赔-卖家版运费险理赔 订单号:2124364728867652554  保单号:24042029946723110179,收入,12.00,,交易成功,20240427930814866305	,202404271100300301790999061429	,,
2024-04-27 21:36:47,退款,au**店,/,退款-【亲子价】澳贝拔萝卜婴儿玩具可啃咬胡萝卜宝宝仿真抽纸撕不烂抽抽乐0一1岁,不计收支,77.00,工商银行储蓄卡(1845),退款成功,2024042022001172631407650286*T200P2124364728867652554	,T200P2124364728867652554	,,
2024-04-27 19:24:25,餐饮美食,兰州拉面,156******20,收钱码收款,支出,37.86,工商银行储蓄卡(1845)&现金抵价券,交易成功,2024042722001472631441251593	,17142170649612733972639	,,
2024-04-27 13:05:06,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024042722001172631440777976	,13130600724042787735074389135	,,
2024-04-27 13:04:43,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,工商银行储蓄卡(1845),交易成功,2024042722001172631441319436	,13130600724042787555053389135	,,
2024-04-26 07:03:22,餐饮美食,美团,zxp***@meituan.com,美团订单-24042611100300001301060584706549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024042622001472631435113534	,20240426070317U28584648541736499	,,
2024-04-25 11:58:08,餐饮美食,鹏成餐饮管理,/,头份便当,不计收支,19.86,亲情卡(老婆(刘丞))&现金抵价券,交易成功,2024042522001472631430527417	,071266000048290000J2024042511580802963769549472N	,,
2024-04-25 11:29:12,投资理财,余额宝,xia***@ccbfund.cn,余额宝-自动转入,不计收支,3.50,账户余额,交易成功,20240425019130101000630054696597	,20240425009130501000630061937169	,,
2024-04-24 11:57:53,转账红包,支付宝（杭州）信息技术有限公司,/,到店付款攒现金,收入,3.50,,交易成功,20240424110070001506630073052742	,20240424002161010000632312848797_PZ125939080	,,
2024-04-24 11:56:47,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,C武酱排骨饭段-扫码付-YY0015001511-240424-00291156(001),不计收支,19.86,亲情卡(老婆(刘丞))&现金抵价券,交易成功,2024042422001472631426024052	,08980605202710889660592351252518	,,
2024-04-24 06:56:41,餐饮美食,美团,zxp***@meituan.com,美团订单-24042411100300001300794647777549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024042422001472631423403254	,20240424065634U64199480607953946	,,
2024-04-23 12:29:02,日用百货,便利森便利店,823***@qq.com,商品,支出,3.86,工商银行储蓄卡(1845)&现金抵价券,交易成功,2024042322001472631422578122	,HMDF4AS2203170158471713846541725591	,,
2024-04-23 07:01:24,餐饮美食,美团,zxp***@meituan.com,美团订单-24042311100300001300661020497549,不计收支,6.90,亲情卡(老婆(刘丞)),交易成功,2024042322001472631421397156	,20240423070118U52041597953538833	,,
2024-04-22 12:33:18,日用百货,便利森便利店,823***@qq.com,商品,支出,4.00,工商银行储蓄卡(1845),交易成功,2024042222001472631418436049	,HMDF4AS2203170158471713760397676391	,,
2024-04-22 11:59:23,餐饮美食,鹏成餐饮管理,/,头份便当,不计收支,19.86,亲情卡(老婆(刘丞))&现金抵价券,交易成功,2024042222001472631418453698	,871266000048290000J2024042211592302382574924208N	,,
2024-04-21 09:18:44,日用百货,甘井子区红旗街道乐意仓储超市,/,二维码支付,支出,64.42,工商银行储蓄卡(1845)&支付宝立减,交易成功,2024042122001472631413392874	,111266000001050002f86aedcc8b314d4f816db2006cb1aec4	,,
2024-04-20 07:29:50,母婴亲子,au**店,aub***@auldey.com,【亲子价】澳贝拔萝卜婴儿玩具可啃咬胡萝卜宝宝仿真抽纸撕不烂抽抽乐0一1岁,支出,77.00,工商银行储蓄卡(1845),交易成功,2024042022001172631407650286	,T200P2124364728867652554	,,
2024-04-20 07:29:50,母婴亲子,汕头**司,c2m***@service.aliyun.com,婴儿塞塞乐0一1岁宝宝手指精细玩具6个月新生六7益智8早教9幼手摇,支出,8.97,工商银行储蓄卡(1845),交易成功,2024042022001172631407699036	,T200P2124364728866652554	,,
2024-04-20 07:29:50,母婴亲子,汕头**司,c2m***@service.aliyun.com,转转乐滚滚球滑球塔婴儿玩具6个月以上宝宝早教1-3岁投篮轨道彩虹,支出,10.90,工商银行储蓄卡(1845),交易成功,2024042022001172631408290311	,T200P2124364728865652554	,,
2024-04-20 07:29:50,母婴亲子,奕思**店,yun***@163.com,【天天低价】抽纸玩具婴儿0一1岁可啃咬布书7抽抽乐6个月以上撕纸六宝宝撕撕书,支出,21.80,工商银行储蓄卡(1845),交易成功,2024042022001172631408535767	,T200P2124364728868652554	,,
2024-04-19 07:08:52,餐饮美食,美团,zxp***@meituan.com,美团订单-24041911100300001300060966580549,不计收支,7.59,亲情卡(老婆(刘丞)),交易成功,2024041922001472631401186164	,20240419070843U75352897250187026	,,
2024-04-18 12:26:58,日用百货,便利森便利店,823***@qq.com,商品,支出,3.86,工商银行储蓄卡(1845)&现金抵价券,交易成功,2024041822001472631401354103	,HMDF4AS2203170158471713414417659899	,,
2024-04-18 12:03:34,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,不计收支,15.32,亲情卡(老婆(刘丞))&支付宝立减,交易成功,2024041822001472631400413828	,17134130147612733972639	,,
2024-04-17 07:09:00,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240417-00230708(001),支出,6.32,工商银行储蓄卡(1845)&支付宝立减,交易成功,2024041722001472631453340310	,08980605202710884442313504684058	,,
2024-04-17 06:38:31,餐饮美食,美团,zxp***@meituan.com,美团订单-24041711100300001309789541663549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024041722001472631455151294	,20240417063823U51190885008135511	,,
2024-04-16 12:01:05,餐饮美食,悦来家常菜(高新园区),139******91,收钱码收款,支出,15.86,工商银行储蓄卡(1845)&现金抵价券,交易成功,2024041622001472631451832081	,17132400654612733972639	,,
2024-04-16 07:18:31,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240416-00440718(001),不计收支,7.32,亲情卡(老婆(刘丞))&支付宝立减,交易成功,2024041622001472631449635500	,08980605202710883722328758906941	,,
2024-04-16 07:04:31,餐饮美食,美团,zxp***@meituan.com,美团订单-24041611100300001309657946904549,不计收支,15.18,亲情卡(老婆(刘丞)),交易成功,2024041622001472631447828317	,20240416070409U91997918454720646	,,
2024-04-15 11:58:08,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001505-240415-01151158(001),支出,22.86,工商银行储蓄卡(1845)&现金抵价券,交易成功,2024041522001472631443142396	,08980605202710883138290130098240	,,
2024-04-15 07:13:53,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240415-00240713(001),支出,9.82,余额宝&支付宝立减,交易成功,2024041522001472631441198698	,08980605202710882995225834827827	,,
2024-04-14 17:36:25,餐饮美食,**荣,158******56,收钱码收款,不计收支,25.32,亲情卡(老婆(刘丞))&支付宝立减,交易成功,2024041422001472631439914001	,47130873851612733972639	,,
2024-04-14 10:49:18,退款,奇怪**蚪,/,退款-CHAOFANJI 日系潮牌斜挎包男女中性款单肩包学生工装包背包防水,不计收支,25.00,工商银行储蓄卡(1845),退款成功,2024041122001172631422804583*T200P2114557467637652554	,T200P2114557467637652554	,,
2024-04-11 20:36:48,充值缴费,大连市联合收费处,/,水费-*栋,支出,20.00,工商银行储蓄卡(1845),交易成功,2024041100003001630001066416	,84006051	,,
2024-04-11 20:36:28,充值缴费,大连市联合收费处,/,电费-*栋,支出,244.00,工商银行储蓄卡(1845),交易成功,2024041100003001630001059870	,84006051	,,
2024-04-11 07:26:15,服饰装扮,奇怪**蚪,m18***@163.com,CHAOFANJI 日系潮牌斜挎包男女中性款单肩包学生工装包背包防水,支出,189.00,工商银行储蓄卡(1845),交易成功,2024041122001172631422804583	,T200P2114557467637652554	,,
2024-04-02 20:29:32,母婴亲子,宝亲**店,bao***@qq.com,适配hegen吸管配件赫根奶瓶直饮重力球鸭嘴奶嘴1岁以上学饮杯手柄,支出,23.90,工商银行储蓄卡(1845),交易成功,2024040222001172631446830513	,T200P2106212160011652554	,,
2024-04-01 21:31:53,医疗健康,好护**店,hao***@foxmail.com,医用脱脂纱布块无菌婴儿口腔清洁湿敷棉片敷料医生小沙布包扎绑带,支出,26.90,余额宝,交易成功,2024040122001172631444157517	,T200P2105256108282652554	,,
2024-03-30 20:59:10,爱车养车,小桔加油,jia***@service.aliyun.com,高德优惠加油订单,支出,273.27,工商银行储蓄卡(1845),交易成功,2024033022001472631435364560	,200290771000000504294293	,,
2024-03-24 20:38:53,母婴亲子,la**9,lin***@163.com,帮宝适黑金帮纸尿裤s m婴儿拉拉裤xl xxl超薄透气尿不湿肌之奢宠L,支出,83.00,工商银行储蓄卡(1845),交易成功,2024032422001172631403852175	,T200P2096737068607652554	,,
2024-03-20 12:32:01,日用百货,罗森（软件园腾飞二期店）,mar***@dllawson.com,LAWSON支付宝软件园腾飞二期店消费,支出,7.00,余额宝,交易成功,2024032022001472631446681272	,529581111588	,,
2024-03-18 21:01:53,餐饮美食,口碑,pay***@cotticoffee.com,【爆款】库迪咖啡全场饮品任选券,支出,6.50,余额宝,交易成功,2024031822001172631436999649	,13210600724031887929287389135	,,
2024-03-18 12:30:53,日用百货,便利森便利店,823***@qq.com,商品,支出,6.00,余额宝,交易成功,2024031822001472631436661234	,HMDF4AS2203170158471710736253442881	,,
2024-03-18 07:20:01,餐饮美食,大连腾飞软件园餐厅,yhm***@acasia.com.cn,百乐汇厨房-扫码付-YY0015001501-240318-00440718(001),支出,12.00,余额宝,交易成功,2024031822001472631437499317	,08980605202710862704586699087929	,,
2024-03-17 15:29:22,餐饮美食,饿了么,e50***@alibaba-inc.com,蜜雪冰城(西山湖店)外卖订单,支出,21.30,余额宝,交易成功,2024031722001172631435634804	,13150600724031756961968332117	,,
2024-03-16 14:13:16,日用百货,大连润盒云,shh***@163.com,【伴手礼盒】云南无花果  550g/盒等2类商品,支出,95.70,工商银行储蓄卡(1845),交易成功,2024031622001472631428436593	,P18M6666031240316650486652554	,,
2024-03-16 12:09:44,投资理财,余额宝,xia***@ccbfund.cn,转账收款到余额宝,不计收支,90.00,账户余额,交易成功,20240316019130125000630006144818	,20240316200040011100220048271276	,,
2024-03-16 12:09:38,转账红包,一权,189******85,转账,收入,90.00,账户余额,交易成功,20240316200040011100220048271276	,	,,
